"id","SehirIlceMahalleAdi","UstID","minlongitude","minlatitude","maxlongitude","maxlatitude","MahalleID"
4815,AŞAĞIALADAĞ (AŞAĞIALADAĞ),1100,43.018466,39.400030,43.065830,39.434759,
4816,AŞAĞIDEREDİBİ (AŞAĞIDEREDİBİ),1100,42.945412,39.440539,43.007567,39.501726,
4817,AŞAĞIGÖZLÜCE (AŞAĞIGÖZLÜCE),1100,43.041639,39.506094,43.096384,39.533755,
4818,AŞAĞIKARABAL (AŞAĞIKARABAL),1100,43.047101,39.593963,43.073095,39.627682,
4819,AŞAĞIYENİGÜN (AŞAĞIYENİGÜN),1100,43.047020,39.468325,43.087893,39.507351,
4820,AYVACIK (AYVACIK),1100,43.060297,39.324362,43.127002,39.424138,
4821,BALDERE (BALDERE),1100,42.909123,39.419695,42.953814,39.496249,
4822,BEKLEMEZ (BEKLEMEZ),1100,43.031157,39.428955,43.065545,39.468364,
4823,BUZHANE,1100,42.931966,39.561201,43.010598,39.610470,
4824,ÇAĞLAYAN (ÇAĞLAYAN),1100,43.163326,39.402540,43.218639,39.445135,
4825,CEYLANLI (CEYLANLI),1100,42.879840,39.624687,42.957856,39.668371,
4826,DANAKIRAN (DANAKIRAN),1100,43.173685,39.424848,43.249262,39.497767,
4827,DEMİRKAPI (DEMİRKAPI),1100,43.115994,39.503100,43.164255,39.537549,
4828,EKİNCİK (EKİNCİK),1100,43.057797,39.525619,43.097658,39.571044,
4829,ERDOĞAN (ERDOĞAN),1100,43.188366,39.331779,43.280310,39.429952,
4830,ESENÖREN (ESENÖREN),1100,42.969082,39.322215,43.028768,39.416150,
4831,GÜMÜŞKUŞAK (GÜMÜŞKUŞAK),1100,42.968732,39.495046,43.020745,39.564204,
4832,KAÇMAZ (KAÇMAZ),1100,43.128055,39.437866,43.207847,39.495541,
4833,KALE,1100,42.954796,39.601027,43.003612,39.643126,
4834,KAMIŞLI (KAMIŞLI),1100,42.951127,39.619533,42.982262,39.655611,
4835,KANDİLDAĞI (KANDİLDAĞI),1100,43.141076,39.484998,43.193751,39.517795,
4836,KARADOĞU (KARADOĞU),1100,43.057671,39.415175,43.117648,39.470330,
4837,KARAKAZAN (KARAKAZAN),1100,42.905636,39.352185,42.984707,39.446142,
4838,KARASEYİTALİ (KARASEYİTALİ),1100,43.102865,39.454139,43.147133,39.520376,
4839,KARLICA (KARLICA),1100,43.156072,39.491842,43.244851,39.564605,
4840,KAYNAKLI (KAYNAKLI),1100,43.041318,39.597032,43.114255,39.652484,
4841,KILIÇ (KILIÇ),1100,43.002828,39.553069,43.057950,39.597599,
4842,KÖŞK (KÖŞK),1100,43.057950,39.570812,43.092522,39.600885,
4843,KÖYÜN KENDİSİ (GÜLTEPE),1100,42.980103,39.419455,43.033872,39.479147,
4844,KÜMBET,1100,42.988302,39.591103,43.024770,39.626837,
4845,NALLIKONAK (NALLIKONAK),1100,42.928674,39.475909,42.984622,39.518907,
4846,ÖZDİREK (ÖZDİREK),1100,43.072676,39.443099,43.128731,39.517205,
4847,SARIBUĞDAY (SARIBUĞDAY),1100,43.020036,39.591733,43.058952,39.625793,
4848,SESLİDOĞAN (SESLİDOĞAN),1100,42.964298,39.517671,43.002536,39.565840,
4849,SEYİTHANBEY (SEYİTHANBEY),1100,43.090693,39.516175,43.130214,39.573078,
4850,SOĞANLITEPE (SOĞANLITEPE),1100,43.143424,39.329882,43.188847,39.438319,
4851,SÜLEYMANKÜMBET (SÜLEYMANKÜMBET),1100,42.926068,39.345837,42.997586,39.432508,
4852,TÜKENMEZ (TÜKENMEZ),1100,43.089941,39.567017,43.127334,39.626608,
4853,UĞURTAŞ (UĞURTAŞ),1100,43.148655,39.546795,43.244594,39.599312,
4854,YAPILI (YAPILI),1100,43.016472,39.527297,43.073880,39.570824,
4855,YENİ,1100,42.954707,39.591570,42.999682,39.609523,
4856,YOĞUNHİSAR (YOĞUNHİSAR),1100,42.966157,39.628065,43.011355,39.655344,
4857,YUKARIALADAĞ (YUKARIALADAĞ),1100,42.997041,39.382679,43.050837,39.424565,
4858,YUKARIGÖZLÜCE (YUKARIGÖZLÜCE),1100,43.002344,39.483569,43.049125,39.537790,
4859,YUKARIYENİGÜN (YUKARIYENİGÜN),1100,43.007136,39.466570,43.065419,39.500516,
4860,YUVACIK (YUVACIK),1100,43.021538,39.322092,43.103793,39.403420,
4861,"100.YIL",1101,43.013830,39.642120,43.063091,39.709980,
4862,ABİDE,1101,42.964986,39.718853,43.047783,39.747628,
4863,AĞILBAŞI (AĞILBAŞI),1101,42.959209,39.660542,42.986628,39.706917,
4864,AHMETBEY (AHMETBEY),1101,42.938005,39.817242,42.976748,39.860135,
4865,AKBULGUR (AKBULGUR),1101,42.926959,39.787191,42.965663,39.832344,
4866,AKÇAY (AKÇAY),1101,43.155109,39.926581,43.209064,39.990171,
4867,ALPASLAN,1101,43.048554,39.706467,43.057615,39.719061,
4868,ALTINÇAYIR (KOCATAŞ),1101,43.110048,39.769438,43.195179,39.835831,
4869,ANAKAYA (ANAKAYA),1101,42.899585,39.725184,42.949557,39.762373,
4870,ARAKONAK (ARAKONAK),1101,42.949279,39.771415,42.989198,39.805367,
4871,ARSLANGAZİ (ASLANGAZİ),1101,42.870831,39.742023,42.895884,39.763002,
4872,AŞAĞIAĞADEVE (AŞAĞIAĞADEVE),1101,43.138242,39.591167,43.191297,39.627988,
4873,AŞAĞIDÜRMELİ (AŞAĞIDÜRMELİ),1101,43.073958,39.863050,43.114201,39.913250,
4874,AŞAĞIKENT (AŞAĞIKENT),1101,43.246526,39.904896,43.299616,39.997233,
4875,AŞAĞIKÜPKIRAN,1101,43.050721,39.691685,43.084066,39.708590,
4876,AŞAĞIPAMUKTAŞ (AŞAĞIPAMUKTAŞ),1101,43.070980,39.913250,43.108786,39.965948,
4877,AŞAĞISAKLICA (AŞAĞISAKLICA),1101,43.019023,39.815845,43.077172,39.867680,
4878,AŞAĞIYOLDÜZÜ (AŞAĞIYOLDÜZÜ),1101,43.052262,39.767313,43.092864,39.816911,
4879,AŞKALE (AŞKALE),1101,43.013268,39.763901,43.064699,39.826057,
4880,BADILLI (BADILLI),1101,42.851634,39.668890,42.903452,39.727525,
4881,BAHÇELİEVLER,1101,43.045731,39.723775,43.054062,39.728561,
4882,BALIKSU (BALIKSU),1101,43.274997,39.666025,43.336262,39.713021,
4883,BALKAYNAK (BALKAYNAK),1101,43.227570,39.794114,43.279830,39.835598,
4884,BALLIBOSTAN (BALLIBOSTAN),1101,43.148042,39.653666,43.206012,39.698002,
4885,BALOLUK (BALOLUK),1101,43.060185,39.723191,43.091025,39.755595,
4886,BAŞÇAVUŞ (BAŞÇAVUŞ),1101,43.168724,39.799108,43.216390,39.868889,
4887,BAŞKENT (BAŞKENT),1101,43.322350,39.864300,43.408353,39.994355,
4888,BEŞBULAK (BEŞBULAK),1101,43.031686,39.879557,43.074581,39.917618,
4889,BEŞİKTEPE (BEŞİKTEPE),1101,43.296280,39.681332,43.346420,39.726214,
4890,BEZİRHANE (BEZİRHANE),1101,43.132979,39.619771,43.183473,39.668010,
4891,BÖLÜKBAŞI (BÖLÜKBAŞI),1101,43.086272,39.752354,43.117388,39.787323,
4892,BOZTOPRAK (BOZTOPRAK),1101,43.190899,39.582494,43.232018,39.637372,
4893,ÇAKIROBA (ÇAKIROBA),1101,43.213216,39.644009,43.266750,39.678527,
4894,ÇAMURLU (ÇAMURLU),1101,43.083116,39.716826,43.121363,39.758919,
4895,ÇATALİPAŞA (ÇATALİPAŞA),1101,42.889798,39.930233,42.990018,39.987826,
4896,ÇAYIRKÖY (ÇAYIRKÖY),1101,42.905329,39.655706,42.954048,39.698561,
4897,ÇOBANBEYİ (ÇOBANBEYİ),1101,42.957090,39.884038,43.013284,39.943868,
4898,ÇUKURALAN (ÇUKURALAN),1101,43.080602,39.785351,43.128750,39.824133,
4899,ÇUKURÇAYIR (ÇUKURÇAYIR),1101,42.969463,39.689416,43.001491,39.719474,
4900,CUMAÇAY (CUMAÇAY),1101,43.163999,39.868528,43.247119,39.949499,
4901,CUMHURİYET,1101,43.051355,39.714578,43.066507,39.719618,
4902,DEDEMAKSUT (DEDEMAKSUT),1101,42.935803,39.856523,42.983558,39.903985,
4903,DOĞUTEPE (DOĞUTEPE),1101,43.170890,39.615233,43.210459,39.656729,
4904,DÖNERDERE (DÖNERDERE),1101,43.210765,39.763436,43.256512,39.809691,
4905,DUMANLI (DUMANLI),1101,43.023159,39.919089,43.104637,39.986341,
4906,ELİAÇIK (ELİAÇIK),1101,43.120675,39.721858,43.168739,39.758286,
4907,ESENKÖY (ESENKÖY),1101,43.236768,39.558972,43.279630,39.595952,
4908,ESKİHARMAN (ESKİHARMAN),1101,43.095247,39.622691,43.151022,39.688312,
4909,FATİH,1101,43.030091,39.727290,43.062447,39.763437,
4910,FEVZİ ÇAKMAK,1101,43.039096,39.709699,43.043757,39.718958,
4911,FIRAT,1101,42.957058,39.698732,43.040585,39.740306,
4912,GAZİ,1101,43.036790,39.721526,43.049940,39.735334,
4913,GEÇİTALAN (GEÇİTALAN),1101,43.266750,39.624109,43.323623,39.686785,
4914,GÜMÜŞYAZI (GÜMÜŞYAZI),1101,43.127220,39.805799,43.189709,39.872058,
4915,GÜNEYSU (GÜNEYSU),1101,43.289342,39.711514,43.333135,39.742137,
4916,GÜVENDİK (GÜVENDİK),1101,42.909056,39.858434,42.951176,39.906147,
4917,GÜVENLİ (GÜVENLİ),1101,43.005016,39.872070,43.040572,39.919959,
4918,HACISEFER (HACISEFER),1101,42.992956,39.767038,43.032313,39.815934,
4919,HANOBA (HANOBA),1101,43.266780,39.783834,43.411183,39.847962,
4920,HIDIR (HIDIR),1101,43.149124,39.690952,43.187979,39.742833,
4921,HÜRRİYET,1101,43.053123,39.721509,43.060462,39.725886,
4922,KALENDER (KALENDER),1101,43.191860,39.713759,43.236460,39.742900,
4923,KARASU (KARASU),1101,42.901807,39.693871,42.943200,39.730306,
4924,KAVACIK (KAVACIK),1101,43.120605,39.768325,43.155241,39.803120,
4925,KAVAKKÖY (KAVAKKÖY),1101,43.258702,39.711462,43.303097,39.767047,
4926,KAYABEY (KAYABEY),1101,42.919784,39.789956,42.944857,39.840008,
4927,KAZIM KARABEKİR,1101,43.052089,39.724309,43.070182,39.753595,
4928,KAZLI (KAZLI),1101,43.178684,39.658444,43.225164,39.707920,
4929,KOCATAŞ (KOCATAŞ),1101,43.185221,39.770577,43.229057,39.828083,
4930,KOÇBAŞI (KOÇBAŞI),1101,43.284047,39.868560,43.393607,39.950671,
4931,KONUKTEPE (KONUKTEPE),1101,42.936913,39.695259,42.970047,39.736073,
4932,KOVANCIK (KOVANCIK),1101,43.270933,39.811627,43.408234,39.883558,
4933,KÖYÜN KENDİSİ (EĞRİBELEN),1101,42.966157,39.642763,43.022045,39.690145,
4934,KUMLUGEÇİT (KUMLUGEÇİT),1101,43.077896,39.675213,43.121660,39.708722,
4935,KURTULUŞ,1101,43.038722,39.706463,43.049913,39.714635,
4936,LEYLEK PINAR,1101,43.051689,39.712819,43.114750,39.732059,
4937,MEHMET AKİF ERSOY,1101,43.058727,39.702030,43.123181,39.717295,
4938,MOLLAALİ (MOLLAALİ),1101,43.116326,39.914807,43.161732,39.988601,
4939,MOLLAOSMAN (MOLLAOSMAN),1101,43.040216,39.855267,43.087659,39.901187,
4940,MURAT,1101,43.052367,39.707338,43.064988,39.717029,
4941,MURAT (MURAT),1101,43.222013,39.663514,43.273887,39.700295,
4942,MURATHAN (MURATHAN),1101,43.113263,39.745067,43.142750,39.786883,
4943,OĞLAKLI (OĞLAKLI),1101,43.231790,39.593208,43.293025,39.643775,
4944,ORTAKENT (ORTAKENT),1101,43.293174,39.948813,43.346205,39.997963,
4945,ORTAYOKUŞ (ORTAYOKUŞ),1101,43.293808,39.737136,43.330709,39.776086,
4946,OTLUBAYIR (OTLUBAYIR),1101,43.168673,39.719901,43.213875,39.772651,
4947,OZANLAR (OZANLAR),1101,43.032970,39.736918,43.086310,39.784898,
4948,ÖZBAŞI (ÖZBAŞI),1101,43.205122,39.621813,43.266821,39.664159,
4949,ÖZVEREN (ÖZVEREN),1101,43.158880,39.907048,43.216394,39.965897,
4950,SABUNCU (SABUNCU),1101,43.003222,39.908700,43.071084,39.986205,
4951,SAĞIRTAŞ (SAĞIRTAŞ),1101,43.203688,39.911482,43.277873,39.997032,
4952,SARICA (SARICA),1101,42.876662,39.916971,42.937476,39.985271,
4953,SARIDOĞAN (SARIDOĞAN),1101,43.209766,39.723314,43.260900,39.771120,
4954,SARIHARMAN (SARIHARMAN),1101,43.226584,39.834498,43.316430,39.909945,
4955,SARITAŞ (SARITAŞ),1101,42.981385,39.855913,43.014458,39.900009,
4956,SITKIYE,1101,43.042478,39.709626,43.050560,39.719025,
4957,SOĞANCUMAÇAY (SOĞANCUMAÇAY),1101,43.196828,39.817045,43.265604,39.886133,
4958,SOĞANKÖY (SOĞANKÖY),1101,42.888925,39.741864,42.919532,39.778656,
4959,SÖĞÜTLÜ (SÖĞÜTLÜ),1101,42.896918,39.899677,42.948042,39.928738,
4960,SUÇATAĞI (SUÇATAĞI),1101,43.005209,39.688273,43.027053,39.712890,
4961,TAŞTEKNE (TAŞTEKNE),1101,42.938415,39.655344,42.968630,39.697394,
4962,TAYPINAR (TAYPINAR),1101,43.102159,39.844246,43.182279,39.889268,
4963,TELLİSIRT (TELLİSIRT),1101,42.984955,39.742768,43.034389,39.788506,
4964,TEZEREN (TEZEREN),1101,42.967315,39.820829,43.014875,39.863512,
4965,UÇARKAYA (UÇARKAYA),1101,43.251135,39.752458,43.337953,39.798303,
4966,YAKINCA (YAKINCA),1101,43.038471,39.643961,43.099022,39.688815,
4967,YALNIZKONAK (YALNIZKONAK),1101,43.326879,39.717471,43.427609,39.830526,
4968,YAVUZ,1101,43.046361,39.718984,43.053914,39.725194,
4969,YAYLAKÖY (YAYLAKÖY),1101,42.877821,39.663016,42.925634,39.697861,
4970,YAZICI (YAZICI),1101,43.142723,39.743615,43.188946,39.783106,
4971,YAZILI (YAZILI),1101,43.186770,39.693007,43.233268,39.721962,
4972,YIĞINTEPE (YIĞINTEPE),1101,42.915759,39.743539,42.955093,39.790955,
4973,YOLLUYAZI (YOLLUYAZI),1101,42.995848,39.642172,43.042634,39.691693,
4974,YOLUGÜZEL (YOLUGÜZEL),1101,42.949678,39.717118,42.986023,39.742010,
4975,YONCALI (YONCALI),1101,43.113442,39.679369,43.157777,39.727874,
4976,YORGUNSÖĞÜT (YORGUNSÖĞÜT),1101,42.937455,39.903520,43.005158,39.985322,
4977,YUKARIAĞADEVE (YUKARIAĞADEVE),1101,43.112931,39.577438,43.174129,39.633528,
4978,YUKARIDÜRMELİ (YUKARIDÜRMELİ),1101,43.111086,39.886714,43.169917,39.922563,
4979,YUKARIKÜPKIRAN (YUKARIKÜPKIRAN),1101,43.232049,39.685883,43.284764,39.736693,
4980,YUKARIPAMUKTAŞ (YUKARIPAMUKTAŞ),1101,43.099577,39.912063,43.135610,39.987565,
4981,YUKARISAKLICA (YUKARISAKLICA),1101,43.001130,39.825390,43.045950,39.876390,
4982,YUKARIYOLDÜZÜ (YUKARIYOLDÜZÜ),1101,43.067375,39.809812,43.128393,39.864043,
4983,YURTPINAR (YURTPINAR),1101,42.946993,39.736042,42.992039,39.774313,
4984,ZİYARET (ZİYARET),1101,42.964525,39.786163,43.014685,39.825156,
4985,"14 NİSAN",1102,42.832138,39.222105,42.848148,39.232376,
4986,ABDULVEHAP KÜFREVİ,1102,42.879372,39.219184,42.921392,39.245639,
4987,AHMED-İ HANİ MAHALLESİ,1102,42.803599,39.214861,42.836823,39.233417,
4988,AKBULUT (DEDELİ),1102,43.056965,39.163941,43.079882,39.184635,
4989,AKÇAÖREN (AKÇAÖREN),1102,42.910969,39.179740,42.948427,39.248096,
4990,AKDİLEK (AKDİLEK),1102,42.929983,39.137027,42.982457,39.182020,
4991,AKTEPE (AKTEPE),1102,42.913704,39.003216,42.947583,39.039821,
4992,AKYEMİŞ (AKYEMİŞ),1102,42.730378,39.178580,42.771608,39.216679,
4993,ALATAY (ALATAY),1102,42.931025,39.234449,43.035352,39.322740,
4994,ALPASLAN,1102,42.841387,39.220998,42.862030,39.233130,
4995,ANDAÇLI (ANDAÇLI),1102,42.829124,39.076333,42.890195,39.121677,
4996,ARMUTLU (ARMUTLU),1102,42.839391,38.932230,42.929195,38.998300,
4997,AŞAĞIGÖÇMEZ (AŞAĞIGÖÇMEZ),1102,42.880756,39.250477,42.926528,39.296433,
4998,AŞAĞIKAMIŞLI (AŞAĞIKAMIŞLI),1102,42.772075,39.121808,42.822391,39.157769,
4999,ATATÜRK,1102,42.828752,39.231722,42.863264,39.243326,
5000,BADİŞAN,1102,42.819858,39.203160,42.848968,39.223050,
5001,BAĞBAŞI (BAĞBAŞI),1102,42.914056,38.984504,42.938361,39.017530,
5002,BALTACIK (BALTACIK),1102,42.816176,39.264541,42.861954,39.316097,
5003,BAŞTARLA (BAŞTARLA),1102,42.934402,39.180144,42.972158,39.221864,
5004,BOZOĞLAK (BOZOĞLAK),1102,42.961903,39.231718,43.024438,39.303671,
5005,BUDAK (BUDAK),1102,42.756937,39.065059,42.830082,39.125539,
5006,ÇAKIRBEY (ÇAKIRBEY),1102,42.923061,39.246648,43.012965,39.347459,
5007,CAMİ,1102,42.863264,39.233518,42.871499,39.239464,
5008,ÇAMURLU (ÇAMURLU),1102,42.871697,39.171859,42.904014,39.213276,
5009,ÇAPUTLU (ÇAPUTLU),1102,42.886283,38.998861,42.914290,39.032082,
5010,ÇATMAOLUK (ÇATMAOLUK),1102,42.754049,39.002642,42.796693,39.035200,
5011,ÇAVUŞKÖY (ÇAVUŞKÖY),1102,42.731859,39.270158,42.769970,39.299566,
5012,ÇAY,1102,42.855591,39.218621,42.893784,39.233703,
5013,ÇİÇEK (ÇİÇEK),1102,42.692521,38.943862,42.757094,39.060372,
5014,ÇİMENLİ (ÇİMENLİ),1102,43.017820,39.188441,43.051488,39.265874,
5015,ÇUKURBAĞ (ÇUKURBAĞ),1102,43.001397,39.091553,43.050470,39.136800,
5016,CUMHURİYET,1102,42.814988,39.239464,42.864359,39.255340,
5017,DAĞALAN (DAĞALAN),1102,42.893794,38.986051,42.921757,39.017832,
5018,DEĞİRMENDÜZÜ (DEĞİRMENDÜZÜ),1102,42.947615,39.193206,42.984922,39.234470,
5019,DEMİRÖREN (DEMİRÖREN),1102,42.816508,39.143248,42.852085,39.176229,
5020,DERECİK (DERECİK),1102,42.993691,39.136350,43.037464,39.189339,
5021,DİZGİNKALE (DİZGİNKALE),1102,42.785040,38.934230,42.841559,39.027125,
5022,DOĞANSU (DOĞANSU),1102,42.705257,39.077505,42.779849,39.178580,
5023,DÜZCELİ (DÜZCELİ),1102,42.703063,39.155603,42.740887,39.200134,
5024,EDREMİT (EDREMİT),1102,42.926328,39.123416,42.969426,39.169907,
5025,ERGEÇLİ (ERGEÇLİ),1102,42.791972,39.002186,42.841755,39.071206,
5026,ERYILMAZ (ERYILMAZ),1102,42.970555,39.093128,43.009742,39.126287,
5027,ESENBEL (ESENBEL),1102,42.916944,39.017177,42.959635,39.045335,
5028,ESKİKONAK (ESKİKONAK),1102,42.853230,39.183827,42.886863,39.220081,
5029,GENÇALİ (GENÇALİ),1102,42.842568,39.050958,42.886363,39.092169,
5030,GÖKÇEALİ (GÖKÇEALİ),1102,42.915752,39.056076,42.954140,39.098250,
5031,GÖKOĞLU KÖYÜ (GÖKOĞLU),1102,42.790989,39.241324,42.850626,39.283241,
5032,GÖNLÜAÇIK (GÖNLÜAÇIK),1102,42.947037,39.057045,42.990190,39.097406,
5033,GÜLLÜCE (GÜLLÜCE),1102,42.896182,39.099187,42.936167,39.156131,
5034,GÜNBELİ (GÜNBELİ),1102,42.683972,39.133103,42.726444,39.194478,
5035,GÜNDÜZ (GÜNDÜZ),1102,43.085402,39.183650,43.166147,39.246919,
5036,GÜVERCİNLİ (GÜVERCİNLİ),1102,42.755671,38.934141,42.806763,39.008522,
5037,HACILAR (HACILAR),1102,42.779314,39.153532,42.827585,39.184551,
5038,HASANDOLU (HASANDOLU),1102,43.022574,39.114168,43.081430,39.176414,
5039,HİSAR (HİSAR),1102,42.949040,39.211631,42.994750,39.240797,
5040,İNÖNÜ,1102,42.848968,39.218728,42.865483,39.233752,
5041,KARATOKLU (KARATOKLU),1102,42.841939,39.254067,42.891512,39.300289,
5042,KARBASAN (KARBASAN),1102,43.050295,39.215965,43.223312,39.334824,
5043,KAŞ (KAŞ),1102,42.998428,39.212617,43.054292,39.324253,
5044,KAZANBEY (KAZANBEY),1102,42.881907,39.048250,42.917184,39.105001,
5045,KEÇELBABA (KEÇELBABA),1102,42.913251,39.040405,42.958141,39.060632,
5046,KIZILTEPE (KIZILTEPE),1102,42.680812,39.191835,42.741842,39.234935,
5047,KIZKAPAN (KIZKAPAN),1102,42.603260,39.253421,42.739814,39.314981,
5048,KOÇAKLAR (KOÇAKLAR),1102,42.617793,39.199768,42.716760,39.285350,
5049,KONAKBEYİ (KONAKBEYİ),1102,42.848761,39.133953,42.883703,39.173658,
5050,KÖSELER (KÖSELER),1102,42.838976,39.007987,42.881605,39.039965,
5051,KUCAK (KUCAK),1102,42.835089,38.945326,42.893807,39.021446,
5052,KÜREKLİ (KÜREKLİ),1102,42.848165,39.101694,42.896399,39.139570,
5053,KURUYAKA (KURUYAKA),1102,42.767582,39.270066,42.800325,39.312219,
5054,KUŞKAYA (KUŞKAYA),1102,42.794579,39.088139,42.837613,39.132170,
5055,MERKEZ (DEDELİ),1102,43.041356,39.173590,43.089788,39.201412,
5056,MEYDANDAĞI (MEYDANDAĞI),1102,43.076947,39.139562,43.148774,39.194178,
5057,MOLLAİBRAHİM (MOLLAİBRAHİM),1102,42.791662,39.183723,42.825342,39.227589,
5058,ONBAŞILAR (ONBAŞILAR),1102,42.707703,38.937975,42.766904,39.011507,
5059,ÖRENDİK (ÖRENDİK),1102,42.965033,39.161471,43.018983,39.204349,
5060,ORTADAMLA (ORTADAMLA),1102,43.021823,39.182611,43.063165,39.222549,
5061,OYACIK (OYACIK),1102,42.769033,39.165950,42.804056,39.223055,
5062,ÖZDEMİR (ÖZDEMİR),1102,42.703139,39.033739,42.804526,39.100244,
5063,PİRÖMER (PİRÖMER),1102,42.969296,39.125162,43.014615,39.163271,
5064,SAĞRICA (SAĞRICA),1102,42.887071,39.173189,42.933722,39.208961,
5065,SANAYİ,1102,42.781588,39.224564,42.841387,39.254623,
5066,SARIDİBEK (SARIDİBEK),1102,42.881171,39.015719,42.917088,39.048250,
5067,SARISU,1102,42.845913,39.199372,42.860847,39.223045,
5068,SELAHADDİNİ EYYUBİ,1102,42.865189,39.228354,42.884088,39.238590,
5069,SERHAD,1102,42.849523,39.246695,42.863862,39.261978,
5070,SULUCA (SULUCA),1102,42.704658,39.289039,42.776545,39.316917,
5071,SÜPHAN DAĞI,1102,42.821757,39.198305,42.846273,39.215067,
5072,SUSUZ (SUSUZ),1102,42.763868,39.229512,42.800367,39.270797,
5073,SÜTLÜ PINAR,1102,42.862197,39.238590,42.873486,39.260385,
5074,TANYELİ (TANYELİ),1102,42.822196,39.300368,42.871065,39.366542,
5075,TAŞKIN (TAŞKIN),1102,42.819229,39.020444,42.854506,39.079650,
5076,TEPELİ (TEPELİ),1102,42.878683,39.106390,42.904976,39.161497,
5077,TURGUT ÖZAL,1102,42.821361,39.211877,42.849906,39.225925,
5078,ÜÇOYMAK (ÜÇOYMAK),1102,42.734561,39.157615,42.771608,39.184657,
5079,ÜRKÜT (ÜRKÜT),1102,42.915050,39.086822,42.971280,39.127901,
5080,USLUCA (USLUCA),1102,42.737797,39.245417,42.777220,39.275332,
5081,UZUNCA (UZUNCA),1102,42.880854,39.140224,42.930311,39.173531,
5082,UZUNGÜN (UZUNGÜN),1102,42.861908,39.296044,42.925962,39.350950,
5083,YALÇINKAYA (YALÇINKAYA),1102,42.825342,39.156720,42.876433,39.199576,
5084,YENİ,1102,42.826564,39.233752,42.864340,39.249230,
5085,YEŞİL ÇİMEN,1102,42.873765,39.234432,42.916387,39.263945,
5086,YEŞİLHİSAR (YEŞİLHİSAR),1102,42.983562,39.189423,43.018921,39.234646,
5087,YEŞİLYURT (YEŞİLYURT),1102,42.849781,39.039061,42.887904,39.065065,
5088,YUKARIDAMLA (YUKARIDAMLA),1102,43.048923,39.199587,43.087409,39.276345,
5089,YUKARIGÖÇMEZ (YUKARIGÖÇMEZ),1102,42.881567,39.289641,42.965580,39.352043,
5090,YUKARIKAMIŞLI (YUKARIKAMIŞLI),1102,42.817212,39.112074,42.850526,39.144302,
5091,YUKARIKÜLECİK (YUKARIKÜLECİK),1102,42.840555,39.349159,42.929032,39.421002,
5092,YÜNCÜLER (YÜNCÜLER),1102,42.736893,39.208705,42.792845,39.246762,
5093,YUNUSEMRE,1102,42.866724,39.238315,42.892137,39.259485,
5094,YÜREKVEREN (YÜREKVEREN),1102,42.790004,39.282172,42.831031,39.326746,
5095,YURTÖVEN (YURTÖVEN),1102,42.967072,39.072557,43.010893,39.108465,
5096,ZİNCİRKALE (ZİNCİRKALE),1102,42.669973,39.233148,42.740054,39.264951,
5097,ZİREKLİ (ZİREKLİ),1102,42.956826,39.020700,43.018767,39.066189,
5098,ZİYARET (ZİYARET),1102,42.883091,39.207993,42.925777,39.251784,
5099,"15 TEMMUZ ŞEHİTLER",1103,43.366825,39.634875,43.384163,39.647512,
5100,ADNAN MENDERES,1103,43.365588,39.607864,43.423824,39.633439,
5101,ALAKOÇLU (ALAKOÇLU),1103,43.229890,39.493019,43.293521,39.539174,
5102,ARAS (ARAS),1103,43.489850,39.660272,43.535197,39.716156,
5103,AŞAĞIDUMANLI (AŞAĞIDUMANLI),1103,43.312993,39.569758,43.357496,39.640859,
5104,AŞAĞIDÜZMEYDAN (AŞAĞIDÜZMEYDAN),1103,43.294213,39.531050,43.321153,39.560763,
5105,AŞAĞIESEN (AŞAĞIESEN),1103,43.490257,39.630178,43.539741,39.664985,
5106,AŞAĞITOKLU (AŞAĞITOKLU),1103,43.389562,39.652485,43.442560,39.692060,
5107,BALÇİÇEK (BALÇİÇEK),1103,43.331481,39.667205,43.375801,39.743150,
5108,BAYIRALTI (BAYIRALTI),1103,43.303528,39.636285,43.329704,39.663639,
5109,BAYRAMYAZI (BAYRAMYAZI),1103,43.422248,39.603048,43.471545,39.648306,
5110,BOYUNCAK (BOYUNCAK),1103,43.446059,39.653897,43.496149,39.706012,
5111,ÇÖĞÜRLÜ (ÇÖĞÜRLÜ),1103,43.436082,39.625133,43.492149,39.677933,
5112,ÇÖKELGE (ÇÖKELGE),1103,43.279315,39.586333,43.332984,39.638085,
5113,CUMHURİYET ,1103,43.376069,39.631862,43.412413,39.643943,
5114,DİLEKYAZI (DİLEKYAZI),1103,43.397140,39.589967,43.430154,39.631404,
5115,DÜZGÖREN (DÜZGÖREN),1103,43.387659,39.569848,43.420936,39.610183,
5116,GEÇİTVEREN (GEÇİTVEREN),1103,43.320771,39.637011,43.361761,39.674544,
5117,GÖZUCU (GÖZUCU),1103,43.233676,39.531158,43.294494,39.576521,
5118,GÜNDOĞDU (GÜNDOĞDU),1103,43.236383,39.358393,43.344955,39.479896,
5119,GÜNEYSÖĞÜT (GÜNEYSÖĞÜT),1103,43.279263,39.557142,43.330562,39.580194,
5120,HÜRRİYET,1103,43.349138,39.607443,43.377728,39.646282,
5121,İKİYAMAÇ (İKİYAMAÇ),1103,43.353713,39.658075,43.397148,39.751355,
5122,KAĞNILI (KAĞNILI),1103,43.226549,39.454408,43.295856,39.523360,
5123,KARAGÖZ (KARAGÖZ),1103,43.457762,39.680641,43.526539,39.753800,
